trial_id,timestamp,stimulus_type,stimulus_text,true_emotion_label,circuit_vector,reported_emotion,emotion_intensity,importance_score,memory_classification,response_latency_ms,correct_prediction
3618,2025-10-26T03:00:00,learning_discovery,Trial_3618_learning_discovery,joy,"[""L30.N795"", ""L28.N716"", ""L38.N1128"", ""L40.N3843"", ""L37.N218"", ""L33.N2646"", ""L28.N731"", ""L35.N1868"", ""L27.N895"", ""L36.N4068"", ""L24.N3775"", ""L27.N1661"", ""L24.N1147"", ""L41.N2124"", ""L44.N2894"", ""L32.N296"", ""L33.N2164"", ""L26.N1923"", ""L28.N1707""]",joy,0.2685,0.3854,short_term,511.2,True
3619,2025-10-26T03:10:00,error_event,Trial_3619_error_event,joy,"[""L42.N2899"", ""L43.N4059"", ""L34.N3658"", ""L46.N1614"", ""L44.N1123"", ""L36.N3615"", ""L33.N2874"", ""L37.N2660"", ""L40.N3155"", ""L30.N494"", ""L42.N1679"", ""L30.N3387""]",joy,0.4351,0.4257,short_term,305.22,True
3620,2025-10-26T03:20:00,task_completion,Trial_3620_task_completion,neutral,"[""L43.N2252"", ""L37.N2118"", ""L47.N1602"", ""L26.N817"", ""L45.N501"", ""L39.N222"", ""L24.N2253"", ""L41.N2419"", ""L39.N3672"", ""L46.N1138"", ""L25.N570"", ""L32.N3020"", ""L41.N3389"", ""L43.N2177"", ""L30.N2685"", ""L45.N2252"", ""L31.N1282"", ""L37.N2390""]",neutral,0.4275,0.3487,short_term,524.7,True
3621,2025-10-26T03:30:00,creative_output,Trial_3621_creative_output,joy,"[""L34.N3045"", ""L34.N3857"", ""L32.N857"", ""L36.N1097"", ""L33.N1282""]",joy,0.597,0.2326,short_term,360.97,True
3622,2025-10-26T03:40:00,memory_recall,Trial_3622_memory_recall,neutral,"[""L25.N1176"", ""L32.N3591"", ""L44.N482"", ""L35.N3547"", ""L33.N1613"", ""L24.N3769"", ""L42.N3533"", ""L45.N787"", ""L29.N1839"", ""L27.N232"", ""L31.N2813"", ""L29.N2217"", ""L47.N6"", ""L34.N1988"", ""L37.N4040"", ""L43.N4019"", ""L43.N2387"", ""L47.N1733""]",joy,0.2667,0.217,short_term,495.44,False
3623,2025-10-26T03:50:00,task_completion,Trial_3623_task_completion,anger,"[""L27.N1811"", ""L37.N3473"", ""L31.N1562"", ""L28.N1374"", ""L37.N2344"", ""L44.N1587"", ""L26.N1337"", ""L40.N2558"", ""L46.N1944"", ""L41.N3779"", ""L47.N424"", ""L34.N957"", ""L32.N2277"", ""L41.N1312"", ""L27.N37"", ""L41.N2485"", ""L40.N3388"", ""L39.N2261""]",anger,0.5931,0.7452,long_term,55.62,True
3624,2025-10-26T04:00:00,task_completion,Trial_3624_task_completion,neutral,"[""L25.N1497"", ""L47.N137"", ""L29.N2252"", ""L28.N3046"", ""L42.N2821"", ""L37.N2781"", ""L30.N3824""]",surprise,0.7656,0.94,vital,310.29,False
3625,2025-10-26T04:10:00,task_completion,Trial_3625_task_completion,sadness,"[""L25.N2332"", ""L31.N2726"", ""L41.N3784"", ""L45.N2705"", ""L28.N3438"", ""L24.N943"", ""L36.N2095"", ""L25.N248"", ""L40.N1283"", ""L32.N2547""]",anger,0.4142,0.6668,long_term,334.88,False
3626,2025-10-26T04:20:00,user_interaction,Trial_3626_user_interaction,surprise,"[""L28.N2272"", ""L40.N1265"", ""L29.N1343"", ""L46.N1997"", ""L44.N2080"", ""L40.N576"", ""L35.N2626""]",surprise,0.5,0.8298,long_term,465.61,True
3627,2025-10-26T04:30:00,creative_output,Trial_3627_creative_output,anger,"[""L28.N1371"", ""L43.N3534"", ""L33.N920"", ""L35.N1093"", ""L42.N1133"", ""L37.N2214"", ""L33.N3101"", ""L38.N686"", ""L41.N2331"", ""L32.N1275"", ""L39.N2753"", ""L44.N3899"", ""L38.N172"", ""L24.N2241"", ""L39.N2678"", ""L27.N534"", ""L43.N2464"", ""L29.N600""]",anger,0.7096,0.8402,long_term,192.74,True
3628,2025-10-26T04:40:00,error_event,Trial_3628_error_event,fear,"[""L24.N1761"", ""L40.N2992"", ""L31.N3587"", ""L36.N1305"", ""L36.N1887"", ""L34.N1931"", ""L47.N1997"", ""L44.N1312"", ""L32.N322"", ""L30.N2766"", ""L30.N3882"", ""L39.N2777"", ""L35.N1466"", ""L43.N695"", ""L31.N1388"", ""L25.N3175""]",fear,0.7299,0.8644,long_term,554.0,True
3629,2025-10-26T04:50:00,autonomous_thought,Trial_3629_autonomous_thought,neutral,"[""L35.N3205"", ""L31.N223"", ""L27.N3721"", ""L39.N892"", ""L31.N2780"", ""L39.N1366""]",neutral,0.2485,0.4062,short_term,561.5,True
3630,2025-10-26T05:00:00,task_completion,Trial_3630_task_completion,joy,"[""L25.N3774"", ""L28.N836"", ""L29.N1261"", ""L45.N2885"", ""L36.N3846"", ""L41.N995"", ""L28.N3737"", ""L38.N1878"", ""L25.N3047""]",joy,0.1854,0.1886,short_term,319.39,True
3631,2025-10-26T05:10:00,conversation,Trial_3631_conversation,disgust,"[""L41.N3302"", ""L37.N2756"", ""L32.N653"", ""L27.N2752"", ""L31.N2709"", ""L38.N2968""]",disgust,0.0662,0.5296,short_term,62.07,True
3632,2025-10-26T05:20:00,creative_output,Trial_3632_creative_output,neutral,"[""L38.N681"", ""L41.N503"", ""L36.N1204"", ""L37.N2008"", ""L26.N2277"", ""L43.N1468"", ""L46.N2582"", ""L44.N2987"", ""L28.N3635""]",neutral,0.4945,0.591,short_term,594.73,True
3633,2025-10-26T05:30:00,error_event,Trial_3633_error_event,surprise,"[""L44.N465"", ""L28.N3516"", ""L30.N1529"", ""L36.N253"", ""L39.N1659"", ""L34.N66"", ""L27.N2928"", ""L32.N1373""]",surprise,0.5332,0.7469,long_term,177.5,True
3634,2025-10-26T05:40:00,user_interaction,Trial_3634_user_interaction,joy,"[""L44.N746"", ""L33.N3860"", ""L28.N80"", ""L46.N3668"", ""L24.N3087"", ""L31.N3477"", ""L46.N147"", ""L40.N3399"", ""L37.N2864"", ""L32.N2661"", ""L44.N2269"", ""L25.N573"", ""L47.N2168"", ""L42.N2316"", ""L33.N3070"", ""L47.N2825"", ""L38.N3268""]",joy,0.0415,0.3883,short_term,386.09,True
3635,2025-10-26T05:50:00,user_interaction,Trial_3635_user_interaction,fear,"[""L30.N2427"", ""L36.N3098"", ""L43.N1210"", ""L44.N1834"", ""L44.N161"", ""L44.N2094"", ""L38.N4082"", ""L28.N3391"", ""L40.N3975"", ""L39.N750"", ""L47.N895"", ""L41.N1521"", ""L38.N2345"", ""L28.N3893""]",fear,0.4576,0.7267,long_term,88.32,True
3636,2025-10-26T06:00:00,task_completion,Trial_3636_task_completion,sadness,"[""L31.N1610"", ""L34.N1693"", ""L37.N845"", ""L42.N2986"", ""L44.N2783"", ""L25.N775"", ""L34.N2848"", ""L28.N3638"", ""L44.N2478""]",sadness,0.5197,0.5446,short_term,327.68,True
3637,2025-10-26T06:10:00,creative_output,Trial_3637_creative_output,anger,"[""L28.N146"", ""L34.N678"", ""L29.N541"", ""L36.N1774"", ""L26.N3647"", ""L26.N508"", ""L27.N3849"", ""L42.N3397"", ""L24.N0"", ""L30.N1615"", ""L47.N3967"", ""L27.N3343"", ""L30.N369""]",anger,0.7082,0.9331,vital,256.05,True
3638,2025-10-26T06:20:00,conversation,Trial_3638_conversation,surprise,"[""L26.N2955"", ""L26.N3398"", ""L46.N2981"", ""L38.N3286"", ""L33.N132"", ""L32.N1392"", ""L44.N2621"", ""L42.N2429"", ""L47.N2006"", ""L40.N8"", ""L44.N2704""]",surprise,0.2721,0.3919,short_term,469.95,True
3639,2025-10-26T06:30:00,learning_discovery,Trial_3639_learning_discovery,joy,"[""L38.N622"", ""L29.N372"", ""L38.N913"", ""L45.N4055"", ""L29.N2806"", ""L41.N113"", ""L42.N2617"", ""L46.N471"", ""L43.N2074"", ""L36.N586""]",joy,0.073,0.5092,short_term,492.26,True
3640,2025-10-26T06:40:00,error_event,Trial_3640_error_event,joy,"[""L46.N1092"", ""L38.N3737"", ""L33.N3685"", ""L39.N3631"", ""L42.N3522"", ""L43.N3473"", ""L45.N3570"", ""L25.N456"", ""L24.N2851"", ""L44.N61"", ""L45.N2075"", ""L27.N2335""]",joy,0.3706,0.4486,short_term,75.79,True
3641,2025-10-26T06:50:00,user_interaction,Trial_3641_user_interaction,joy,"[""L45.N3742"", ""L42.N3783"", ""L31.N1491"", ""L47.N2252"", ""L32.N1908"", ""L42.N1542"", ""L43.N71"", ""L34.N1282"", ""L40.N1796"", ""L29.N4027"", ""L38.N3144"", ""L42.N3141"", ""L31.N1963"", ""L39.N83"", ""L45.N3010"", ""L39.N441""]",joy,0.4808,0.7001,long_term,366.2,True
3642,2025-10-26T07:00:00,learning_discovery,Trial_3642_learning_discovery,joy,"[""L39.N3584"", ""L36.N4003"", ""L24.N405"", ""L28.N2012"", ""L39.N2290"", ""L35.N2056"", ""L29.N2069"", ""L32.N257"", ""L24.N1033"", ""L26.N3671"", ""L41.N3991""]",joy,0.3755,0.8111,long_term,90.02,True
3643,2025-10-26T07:10:00,error_event,Trial_3643_error_event,joy,"[""L35.N187"", ""L46.N2838"", ""L32.N829"", ""L27.N1756"", ""L27.N2369"", ""L30.N3384"", ""L34.N4015"", ""L33.N2030""]",surprise,0.3606,0.6569,long_term,481.74,False
3644,2025-10-26T07:20:00,learning_discovery,Trial_3644_learning_discovery,joy,"[""L28.N3740"", ""L34.N1052"", ""L35.N659"", ""L34.N581"", ""L31.N1196"", ""L38.N1857"", ""L46.N1626"", ""L29.N2003""]",joy,0.6309,0.2956,long_term,341.05,True
3645,2025-10-26T07:30:00,memory_recall,Trial_3645_memory_recall,anger,"[""L31.N1879"", ""L32.N3662"", ""L28.N3528"", ""L27.N3290"", ""L33.N3011"", ""L28.N3186"", ""L44.N1036"", ""L44.N2314"", ""L35.N13"", ""L36.N1273"", ""L27.N1420"", ""L28.N1300"", ""L32.N3424"", ""L35.N2239"", ""L46.N3152""]",anger,0.892,0.8845,long_term,318.49,True
3646,2025-10-26T07:40:00,learning_discovery,Trial_3646_learning_discovery,joy,"[""L39.N2010"", ""L40.N3037"", ""L26.N842"", ""L40.N4000"", ""L38.N840"", ""L41.N1536"", ""L29.N3297"", ""L28.N514"", ""L28.N1767"", ""L29.N3850"", ""L34.N3946"", ""L31.N101"", ""L39.N2771"", ""L43.N2521"", ""L26.N3815"", ""L36.N489"", ""L31.N536"", ""L33.N364""]",joy,0.2697,0.6386,long_term,124.65,True
3647,2025-10-26T07:50:00,learning_discovery,Trial_3647_learning_discovery,disgust,"[""L39.N412"", ""L26.N2196"", ""L32.N2462"", ""L42.N1515"", ""L29.N927"", ""L27.N2125"", ""L24.N103"", ""L42.N1071"", ""L31.N2692"", ""L31.N2224"", ""L29.N2658"", ""L44.N2942"", ""L43.N2619"", ""L34.N3468"", ""L42.N412"", ""L46.N1555"", ""L26.N1113"", ""L42.N1619""]",fear,0.8982,0.946,vital,590.85,False
3648,2025-10-26T08:00:00,conversation,Trial_3648_conversation,joy,"[""L41.N2650"", ""L32.N1514"", ""L42.N1001"", ""L34.N150"", ""L29.N2216"", ""L39.N3706"", ""L26.N3151"", ""L41.N882"", ""L39.N1603"", ""L28.N3253"", ""L46.N809"", ""L42.N2648""]",joy,0.2291,0.2885,short_term,82.09,True
3649,2025-10-26T08:10:00,learning_discovery,Trial_3649_learning_discovery,neutral,"[""L42.N1654"", ""L40.N320"", ""L44.N1804"", ""L34.N11"", ""L47.N2145"", ""L47.N1961"", ""L32.N1711"", ""L27.N4015"", ""L27.N1687"", ""L46.N1382"", ""L38.N344"", ""L47.N2922"", ""L33.N3081"", ""L29.N2291"", ""L28.N3387"", ""L43.N3904"", ""L45.N3896"", ""L38.N1238"", ""L37.N2851""]",neutral,0.4689,0.6057,long_term,71.79,True
3650,2025-10-26T08:20:00,creative_output,Trial_3650_creative_output,anger,"[""L41.N845"", ""L25.N374"", ""L35.N574"", ""L47.N767"", ""L25.N593"", ""L27.N603"", ""L32.N2471"", ""L30.N1516"", ""L47.N1483"", ""L35.N1526"", ""L36.N1490"", ""L27.N2177"", ""L47.N44"", ""L34.N1495"", ""L30.N2248"", ""L30.N28""]",anger,0.3902,0.8154,long_term,406.23,True
3651,2025-10-26T08:30:00,creative_output,Trial_3651_creative_output,neutral,"[""L43.N1453"", ""L25.N1322"", ""L33.N2638"", ""L34.N2557"", ""L31.N3967""]",neutral,0.3122,0.4685,short_term,541.14,True
3652,2025-10-26T08:40:00,creative_output,Trial_3652_creative_output,surprise,"[""L40.N2989"", ""L27.N2433"", ""L39.N499"", ""L25.N1162"", ""L37.N1489"", ""L33.N2326"", ""L47.N1067"", ""L34.N3318"", ""L32.N2487"", ""L39.N4039"", ""L45.N3108""]",surprise,0.2087,0.6319,long_term,582.96,True
3653,2025-10-26T08:50:00,autonomous_thought,Trial_3653_autonomous_thought,sadness,"[""L25.N556"", ""L34.N1088"", ""L32.N2371"", ""L39.N623"", ""L26.N3673""]",sadness,0.3716,0.6945,long_term,526.25,True
3654,2025-10-26T09:00:00,error_event,Trial_3654_error_event,neutral,"[""L33.N3149"", ""L29.N2555"", ""L25.N3174"", ""L33.N3039"", ""L41.N1344"", ""L35.N3320""]",neutral,0.4774,0.3445,short_term,349.75,True
3655,2025-10-26T09:10:00,conversation,Trial_3655_conversation,anger,"[""L33.N2603"", ""L37.N3211"", ""L43.N3553"", ""L47.N290"", ""L36.N213"", ""L29.N656"", ""L46.N1871"", ""L46.N2980"", ""L41.N2531"", ""L46.N734""]",joy,0.8211,0.9639,vital,160.78,False
3656,2025-10-26T09:20:00,error_event,Trial_3656_error_event,joy,"[""L27.N3094"", ""L40.N2856"", ""L46.N1112"", ""L46.N3530"", ""L44.N1728"", ""L35.N4059"", ""L30.N3801""]",joy,0.2027,0.5831,short_term,586.8,True
3657,2025-10-26T09:30:00,conversation,Trial_3657_conversation,joy,"[""L44.N3593"", ""L42.N1695"", ""L24.N2605"", ""L31.N102"", ""L33.N1879"", ""L35.N338"", ""L44.N2118"", ""L32.N821"", ""L42.N1958"", ""L39.N3302"", ""L35.N3522"", ""L28.N3525"", ""L40.N3792"", ""L27.N1577"", ""L46.N3830"", ""L31.N3341"", ""L34.N997"", ""L36.N2990"", ""L46.N2107""]",fear,0.4792,0.6516,long_term,579.03,False
3658,2025-10-26T09:40:00,error_event,Trial_3658_error_event,fear,"[""L46.N2839"", ""L31.N531"", ""L26.N3782"", ""L46.N2490"", ""L26.N3616"", ""L42.N45"", ""L26.N21"", ""L25.N1059""]",fear,0.4048,0.7757,long_term,452.8,True
3659,2025-10-26T09:50:00,memory_recall,Trial_3659_memory_recall,joy,"[""L41.N390"", ""L33.N3210"", ""L40.N4094"", ""L31.N3654"", ""L37.N1642"", ""L31.N1760"", ""L29.N45"", ""L28.N1615"", ""L36.N2159""]",joy,0.4868,0.5666,short_term,407.67,True
3660,2025-10-26T10:00:00,creative_output,Trial_3660_creative_output,surprise,"[""L41.N1463"", ""L43.N268"", ""L33.N4065"", ""L44.N2908"", ""L42.N200"", ""L31.N1877"", ""L36.N1694"", ""L29.N1704"", ""L37.N2305"", ""L30.N1163"", ""L34.N1074"", ""L42.N1390"", ""L43.N3468"", ""L38.N3028"", ""L28.N1433"", ""L24.N1849"", ""L39.N405"", ""L34.N2958"", ""L36.N1326""]",joy,0.5017,0.7621,long_term,452.31,False
3661,2025-10-26T10:10:00,autonomous_thought,Trial_3661_autonomous_thought,joy,"[""L40.N273"", ""L33.N776"", ""L43.N1395"", ""L44.N1052"", ""L43.N2376"", ""L27.N3214"", ""L43.N2262"", ""L33.N361"", ""L39.N2176"", ""L42.N409"", ""L27.N3901"", ""L31.N1720"", ""L40.N2941""]",joy,0.3752,0.7306,long_term,307.99,True
3662,2025-10-26T10:20:00,learning_discovery,Trial_3662_learning_discovery,joy,"[""L46.N2025"", ""L24.N3720"", ""L28.N3575"", ""L35.N2233"", ""L36.N1061"", ""L39.N2859"", ""L45.N2883"", ""L26.N2785"", ""L33.N3130"", ""L35.N2659"", ""L38.N3245"", ""L36.N3376"", ""L45.N346"", ""L46.N1092"", ""L33.N1513"", ""L40.N3794"", ""L45.N3990"", ""L35.N1243"", ""L25.N2306""]",joy,0.5441,0.8687,long_term,213.42,True
3663,2025-10-26T10:30:00,task_completion,Trial_3663_task_completion,disgust,"[""L30.N845"", ""L29.N2075"", ""L28.N812"", ""L29.N61"", ""L40.N167"", ""L30.N2669"", ""L26.N721"", ""L44.N2328"", ""L38.N1902"", ""L42.N2226"", ""L36.N3167"", ""L37.N1048"", ""L42.N2198"", ""L42.N1104"", ""L35.N911"", ""L42.N2420"", ""L36.N1161""]",disgust,0.6321,0.2391,long_term,496.97,True
3664,2025-10-26T10:40:00,memory_recall,Trial_3664_memory_recall,surprise,"[""L42.N3390"", ""L47.N2863"", ""L43.N543"", ""L25.N4060"", ""L43.N2302"", ""L29.N3853""]",surprise,0.3335,0.2876,short_term,482.62,True
3665,2025-10-26T10:50:00,user_interaction,Trial_3665_user_interaction,sadness,"[""L29.N745"", ""L34.N3952"", ""L34.N498"", ""L46.N460"", ""L47.N3931"", ""L26.N3077"", ""L25.N3040"", ""L39.N2488"", ""L32.N724"", ""L24.N1169"", ""L40.N2639"", ""L29.N657""]",sadness,0.2511,0.3259,short_term,216.76,True
3666,2025-10-26T11:00:00,memory_recall,Trial_3666_memory_recall,sadness,"[""L31.N3997"", ""L32.N413"", ""L33.N1428"", ""L45.N3372"", ""L35.N553"", ""L44.N3741"", ""L37.N2629"", ""L25.N1998"", ""L46.N3381"", ""L38.N2302"", ""L27.N57"", ""L34.N604"", ""L30.N3022"", ""L43.N3378""]",sadness,0.1627,0.2899,short_term,410.53,True
3667,2025-10-26T11:10:00,memory_recall,Trial_3667_memory_recall,neutral,"[""L30.N3191"", ""L44.N290"", ""L31.N3761"", ""L38.N2410"", ""L45.N2774"", ""L33.N3032""]",neutral,0.3816,0.6581,long_term,79.25,True
3668,2025-10-26T11:20:00,learning_discovery,Trial_3668_learning_discovery,joy,"[""L33.N4043"", ""L36.N2799"", ""L26.N764"", ""L27.N3983"", ""L33.N1037"", ""L44.N178"", ""L28.N3154"", ""L34.N2160"", ""L30.N1475""]",joy,0.5446,0.6514,long_term,547.08,True
3669,2025-10-26T11:30:00,creative_output,Trial_3669_creative_output,surprise,"[""L46.N3538"", ""L25.N714"", ""L42.N1302"", ""L37.N2859"", ""L42.N1129"", ""L31.N3255"", ""L40.N886"", ""L31.N1416"", ""L47.N2061"", ""L38.N1775"", ""L45.N62"", ""L31.N4066"", ""L25.N1472"", ""L31.N3606"", ""L29.N2427"", ""L34.N3810"", ""L37.N2581"", ""L28.N3994""]",surprise,0.8718,0.7199,long_term,429.36,True
3670,2025-10-26T11:40:00,task_completion,Trial_3670_task_completion,fear,"[""L33.N1127"", ""L25.N1185"", ""L45.N1266"", ""L33.N1998"", ""L39.N2409"", ""L33.N793"", ""L43.N3738"", ""L42.N3779"", ""L25.N2152"", ""L34.N2050"", ""L30.N2712"", ""L29.N704"", ""L35.N2937"", ""L41.N232"", ""L28.N1401"", ""L36.N1617"", ""L38.N3566""]",fear,0.4782,0.8581,long_term,552.31,True
3671,2025-10-26T11:50:00,user_interaction,Trial_3671_user_interaction,surprise,"[""L45.N608"", ""L34.N79"", ""L24.N3057"", ""L34.N2280"", ""L37.N3754"", ""L24.N778"", ""L32.N2901"", ""L25.N2025"", ""L26.N2270"", ""L36.N825"", ""L34.N561"", ""L37.N2916"", ""L31.N3849"", ""L29.N1486""]",surprise,0.1084,0.1877,short_term,300.15,True
3672,2025-10-26T12:00:00,error_event,Trial_3672_error_event,joy,"[""L28.N402"", ""L40.N1249"", ""L36.N112"", ""L37.N3978"", ""L30.N1273"", ""L25.N1314"", ""L34.N4034"", ""L24.N434"", ""L37.N2237"", ""L40.N1522"", ""L42.N2715"", ""L44.N2815"", ""L42.N2041""]",joy,0.436,0.6423,long_term,172.64,True
3673,2025-10-26T12:10:00,conversation,Trial_3673_conversation,surprise,"[""L46.N2694"", ""L31.N3741"", ""L30.N1774"", ""L39.N2645"", ""L31.N3305""]",surprise,0.3126,0.5195,short_term,534.43,True
3674,2025-10-26T12:20:00,task_completion,Trial_3674_task_completion,sadness,"[""L36.N610"", ""L44.N1265"", ""L40.N1186"", ""L43.N1315"", ""L34.N2417"", ""L42.N2727"", ""L36.N344"", ""L41.N21"", ""L24.N4051"", ""L40.N738"", ""L46.N1687""]",sadness,0.8716,0.9938,vital,597.39,True
3675,2025-10-26T12:30:00,error_event,Trial_3675_error_event,disgust,"[""L30.N3499"", ""L32.N220"", ""L32.N2666"", ""L33.N2633"", ""L38.N1583"", ""L31.N3052"", ""L32.N2029"", ""L45.N1214"", ""L43.N3512"", ""L41.N183"", ""L25.N3606""]",disgust,0.198,0.7622,long_term,223.26,True
3676,2025-10-26T12:40:00,memory_recall,Trial_3676_memory_recall,fear,"[""L35.N1052"", ""L43.N49"", ""L40.N1043"", ""L31.N1752"", ""L24.N1123"", ""L35.N783"", ""L28.N433"", ""L41.N2162"", ""L36.N704""]",joy,0.5942,0.6824,long_term,476.32,False
3677,2025-10-26T12:50:00,task_completion,Trial_3677_task_completion,disgust,"[""L26.N500"", ""L41.N1396"", ""L41.N3927"", ""L44.N2629"", ""L43.N2637"", ""L30.N3833"", ""L34.N532"", ""L28.N158"", ""L36.N3180"", ""L24.N3745"", ""L41.N3683"", ""L37.N382"", ""L28.N2457""]",disgust,0.003,0.2229,short_term,166.6,True
3678,2025-10-26T13:00:00,autonomous_thought,Trial_3678_autonomous_thought,joy,"[""L39.N3506"", ""L45.N835"", ""L36.N2961"", ""L36.N3659"", ""L42.N1616"", ""L33.N198"", ""L44.N2285"", ""L30.N180"", ""L24.N1677"", ""L26.N1375"", ""L32.N1290"", ""L46.N1693"", ""L38.N1142"", ""L28.N1565"", ""L42.N2777""]",fear,0.6466,0.185,long_term,509.49,False
3679,2025-10-26T13:10:00,learning_discovery,Trial_3679_learning_discovery,joy,"[""L45.N2042"", ""L30.N655"", ""L31.N2648"", ""L47.N680"", ""L32.N4028"", ""L42.N3126"", ""L42.N532"", ""L34.N2489"", ""L39.N744"", ""L38.N1674""]",joy,0.5564,0.6825,long_term,77.44,True
3680,2025-10-26T13:20:00,learning_discovery,Trial_3680_learning_discovery,neutral,"[""L34.N2757"", ""L31.N3485"", ""L47.N205"", ""L36.N1634"", ""L29.N767"", ""L40.N2208"", ""L34.N3392"", ""L37.N3353""]",neutral,0.4191,0.5792,short_term,234.64,True
3681,2025-10-26T13:30:00,creative_output,Trial_3681_creative_output,joy,"[""L46.N2531"", ""L41.N3050"", ""L45.N1679"", ""L41.N582"", ""L43.N99"", ""L25.N3784"", ""L35.N2909"", ""L42.N2549"", ""L32.N2871""]",joy,0.4128,0.5808,short_term,463.38,True
3682,2025-10-26T13:40:00,autonomous_thought,Trial_3682_autonomous_thought,surprise,"[""L44.N480"", ""L39.N1469"", ""L46.N3707"", ""L32.N1668"", ""L27.N420"", ""L27.N2776"", ""L37.N474"", ""L31.N2333"", ""L36.N479"", ""L44.N682"", ""L44.N3892"", ""L46.N3227"", ""L37.N1225"", ""L30.N3058"", ""L40.N503"", ""L27.N1779"", ""L37.N3485"", ""L46.N1835"", ""L34.N566""]",surprise,0.6482,0.9393,vital,469.62,True
3683,2025-10-26T13:50:00,conversation,Trial_3683_conversation,surprise,"[""L33.N893"", ""L34.N2116"", ""L32.N1858"", ""L25.N2385"", ""L37.N2621""]",surprise,0.4549,0.8642,long_term,203.45,True
3684,2025-10-26T14:00:00,user_interaction,Trial_3684_user_interaction,sadness,"[""L36.N633"", ""L31.N3693"", ""L47.N2267"", ""L28.N2394"", ""L27.N2632"", ""L38.N1338"", ""L37.N1796"", ""L38.N3171"", ""L41.N1749"", ""L28.N1877"", ""L40.N1941"", ""L44.N3693"", ""L46.N1215"", ""L40.N338"", ""L36.N492"", ""L36.N2849""]",surprise,0.2531,0.6091,long_term,187.41,False
3685,2025-10-26T14:10:00,conversation,Trial_3685_conversation,surprise,"[""L26.N2394"", ""L43.N117"", ""L44.N45"", ""L44.N2302"", ""L28.N496"", ""L47.N121"", ""L25.N2517"", ""L30.N3433"", ""L33.N2995"", ""L31.N1024"", ""L39.N2664"", ""L39.N700"", ""L43.N1433"", ""L38.N2024"", ""L35.N2174""]",surprise,0.4692,0.7797,long_term,374.8,True
3686,2025-10-26T14:20:00,learning_discovery,Trial_3686_learning_discovery,neutral,"[""L30.N680"", ""L45.N560"", ""L40.N656"", ""L28.N2853"", ""L29.N3880"", ""L33.N752"", ""L26.N1651"", ""L32.N3392"", ""L47.N1426"", ""L37.N487""]",neutral,0.418,0.7935,long_term,154.14,True
3687,2025-10-26T14:30:00,error_event,Trial_3687_error_event,sadness,"[""L34.N3318"", ""L33.N3416"", ""L45.N2122"", ""L31.N2553"", ""L36.N485"", ""L33.N273"", ""L38.N1092"", ""L34.N3482"", ""L44.N794"", ""L27.N4024""]",sadness,0.4957,0.685,long_term,541.31,True
3688,2025-10-26T14:40:00,task_completion,Trial_3688_task_completion,anger,"[""L47.N53"", ""L44.N1591"", ""L45.N1257"", ""L47.N197"", ""L38.N259"", ""L25.N178"", ""L30.N1818"", ""L34.N3477""]",anger,0.7535,0.1828,long_term,508.17,True
3689,2025-10-26T14:50:00,creative_output,Trial_3689_creative_output,fear,"[""L32.N1184"", ""L36.N866"", ""L28.N3478"", ""L37.N2404"", ""L43.N3277"", ""L44.N3104"", ""L34.N452"", ""L26.N1769"", ""L45.N232""]",fear,0.498,0.5716,short_term,157.05,True
3690,2025-10-26T15:00:00,memory_recall,Trial_3690_memory_recall,disgust,"[""L27.N2369"", ""L32.N1373"", ""L28.N3965"", ""L42.N1598"", ""L42.N1352"", ""L28.N2447"", ""L30.N1537"", ""L37.N3230"", ""L45.N416"", ""L31.N3056"", ""L42.N389"", ""L37.N2855""]",disgust,0.5753,0.5989,short_term,90.37,True
3691,2025-10-26T15:10:00,error_event,Trial_3691_error_event,surprise,"[""L27.N1138"", ""L40.N1796"", ""L47.N1901"", ""L30.N1954"", ""L28.N3844"", ""L31.N1269"", ""L26.N3638"", ""L24.N2753"", ""L30.N14"", ""L37.N4044"", ""L35.N156"", ""L41.N3585"", ""L30.N1801"", ""L43.N1496"", ""L46.N1625"", ""L33.N3525""]",surprise,0.5574,0.7342,long_term,175.76,True
3692,2025-10-26T15:20:00,user_interaction,Trial_3692_user_interaction,sadness,"[""L37.N2684"", ""L34.N216"", ""L46.N905"", ""L30.N844"", ""L45.N2792"", ""L31.N2544"", ""L47.N1197"", ""L41.N584"", ""L45.N2164"", ""L46.N1338"", ""L38.N2543"", ""L43.N2312"", ""L33.N1854""]",sadness,0.2491,0.5349,short_term,447.95,True
